epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.7114948630332947,62.1875,2.8359375,100000,10,1.826171875,,,,,
2,train,1.0573912858963013,39.0,3.513671875,100000,3,2.51171875,,,,,
3,train,1.037755012512207,38.9375,3.5,100000,4,2.5,,,,,
4,train,1.0370986461639404,39.0,3.5,100000,3,2.5,,,,,
5,train,1.0363844633102417,39.0,3.5,100000,2,2.5,,,,,
6,train,1.0362050533294678,39.09375,3.5,100000,2,2.5,,,,,
7,train,1.0363001823425293,38.8125,3.5,100000,3,2.5,,,,,
8,train,1.0360287427902222,39.0625,3.5,100000,2,2.5,,,,,
9,train,1.036058783531189,39.125,3.5,100000,2,2.5,,,,,
10,train,1.040691614151001,39.0,3.5,100000,3,2.5,,,,,
1,val,0.5061931014060974,67.8125,2.89453125,6,2,1.8955078125,0.7525534105208596,0.9202632786379432,0.3324415546026792,0.156958982348442,0.228919968008995
2,val,1.024142503738403,38.21875,3.51953125,2,2,2.51953125,0.8995445684964581,0.7245926043235125,0.3050378408660089,0.997702419757843,0.9977023601531982
3,val,1.0244401693344116,38.3125,3.51953125,2,2,2.51953125,0.8995445684964581,0.7576670544565591,0.3050378408660089,0.997702419757843,0.9977023601531982
4,val,1.0248366594314575,40.53125,3.51953125,2,2,2.51953125,0.8995445684964581,0.7889363032356407,0.3050378408660089,0.997702419757843,0.9977023601531982
5,val,1.0235998630523682,38.71875,3.51953125,2,2,2.51953125,0.8995445684964581,0.7795849083484543,0.3050378408660089,0.997702419757843,0.9977023601531982
6,val,1.0227316617965698,40.3125,3.51953125,2,2,2.51953125,0.8995445684964581,0.7970011144179228,0.3050378408660089,0.997702419757843,0.9977023601531982
7,val,1.0250262022018433,40.3125,3.51953125,2,2,2.51953125,0.8995445684964581,0.7916253506576647,0.3050378408660089,0.997702419757843,0.9977023601531982
8,val,1.020832657814026,41.125,3.51953125,2,2,2.51953125,0.8995445684964581,0.7907309432343175,0.3050378408660089,0.997702419757843,0.9977023601531982
9,val,1.0209523439407349,39.3125,3.51953125,2,2,2.51953125,0.8995445684964581,0.8037074015432437,0.3050378408660089,0.997702419757843,0.9977023601531982
10,val,1.0201233625411987,41.4375,3.51953125,2,2,2.51953125,0.8995445684964581,0.860816003955059,0.3050378408660089,0.997702419757843,0.9977023601531982
