epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.9222636222839355,47.59375,3.17578125,99999,11,1.6748046875,,,,,
2,train,0.7695926427841187,54.15625,3.01171875,100000,11,1.5732421875,,,,,
3,train,1.4533720016479492,27.015625,3.8203125,100000,8,2.41796875,,,,,
4,train,1.2940315008163452,32.9375,4.01171875,100000,8,2.595703125,,,,,
5,train,1.0500866174697876,38.75,3.5,100000,6,2.1796875,,,,,
6,train,1.035310983657837,39.53125,3.494140625,100000,11,2.1640625,,,,,
7,train,0.9824318885803224,42.625,3.517578125,100000,11,2.130859375,,,,,
8,train,0.4731540381908417,71.375,3.623046875,100000,11,1.8740234375,,,,,
9,train,0.5185748338699341,68.125,3.2890625,100000,11,1.5712890625,,,,,
10,train,0.6069436073303223,62.96875,3.166015625,100000,10,1.404296875,,,,,
1,val,0.822403073310852,51.90625,2.998046875,17,5,1.6298828125,0.696668667973628,0.9030407109980334,0.2784100508864603,0.2839978635311126,0.0651362538337707
2,val,0.7500950694084167,54.34375,2.998046875,16,6,1.5634765625,0.7071708035659277,0.8776809307586897,0.3159455952755052,0.3509170114994049,0.0999947562813758
3,val,1.6101479530334473,21.96875,4.0,8,3,2.623046875,0.815594407690992,0.7958249060231104,-0.0107050070157232,0.0022873373236507,0.0009910482913255
4,val,1.059454321861267,37.0,3.5078125,12,3,2.171875,0.7383675342366924,0.9308340743707256,0.1333764857805303,0.2443350106477737,0.1256586611270904
5,val,1.0400782823562622,39.53125,3.505859375,12,3,2.177734375,0.7405198159090822,0.8843544128558665,0.1443240362595843,0.2539264559745788,0.1355417221784591
6,val,1.0429612398147583,37.8125,3.505859375,12,3,2.197265625,0.7506345300978264,0.9494845316098716,0.1518899486897003,0.2544656693935394,0.1464485079050064
7,val,0.5839073657989502,65.25,3.611328125,32,5,1.939453125,0.5990570611716528,0.969973079329866,0.2884381074011528,0.1956797689199447,0.1343980580568313
8,val,0.3938489258289337,74.3125,3.60546875,43,6,1.8916015625,0.5636043663171766,0.9301411610531928,0.3199275871469881,0.1955094337463379,0.0286136958748102
9,val,0.4806894361972809,69.5625,3.234375,30,6,1.505859375,0.6271500184312037,0.9501691745262768,0.2306603693203514,0.0588484704494476,0.0636824369430542
10,val,0.7008177042007446,57.75,3.0,10,6,1.205078125,0.703777884097187,0.9490166352527594,0.3217772898459334,0.4046458005905151,0.3521750569343567
1,val (no noise),0.8200851082801819,52.53125,2.998046875,5,4,1.8525390625,0.818171056848514,0.9030407109980334,0.3097188408030651,0.3759489059448242,0.1069006994366645
2,val (no noise),0.7474523782730103,54.34375,2.998046875,4,5,1.736328125,0.822268348002367,0.8776809307586897,0.3320979879007095,0.466798186302185,0.1578534692525863
3,val (no noise),1.6101596355438232,21.578125,4.0,1,2,3.0,1.0,0.7958249060231104,-0.0547495252281364,,
4,val (no noise),1.059481501579285,36.90625,3.5078125,2,2,2.5078125,0.8995587081824751,0.9308340743707256,0.294196736931178,0.9797800183296204,0.9797800183296204
5,val (no noise),1.04013192653656,39.53125,3.505859375,2,2,2.505859375,0.8995504599205273,0.8843544128558665,0.2934609129576604,0.9984326958656312,0.9984326958656312
6,val (no noise),1.043102145195007,37.59375,3.505859375,2,2,2.505859375,0.8995504599205273,0.9494845316098716,0.2934609129576604,0.9984326958656312,0.9984326958656312
7,val (no noise),0.5742977857589722,65.8125,3.611328125,6,4,2.1796875,0.7519885076304746,0.969973079329866,0.3400403939038767,0.2578510344028473,0.2169238775968551
8,val (no noise),0.3727201819419861,74.6875,3.60546875,8,5,2.111328125,0.7077128781026565,0.9301411610531928,0.3787185434595847,0.2582519650459289,0.0173243340104818
9,val (no noise),0.4471709728240967,71.5,3.234375,6,5,1.5888671875,0.7485110817189364,0.9501691745262768,0.2671961559145107,0.0849888548254966,0.0383374467492103
10,val (no noise),0.5948560237884521,63.40625,3.0,4,5,1.23046875,0.7992716115873693,0.9490166352527594,0.4074586956334054,0.6682094931602478,0.58919757604599
