phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,0.8391625881195068,56.28125,2.3359375,99997,10,1.189453125,,,,,
train,0.6681687235832214,61.65625,2.18359375,99997,6,1.18359375,,,,,
train,0.6677709221839905,60.625,2.185546875,99995,6,1.185546875,,,,,
train,0.6721382141113281,60.0,2.1875,99998,3,1.1875,,,,,
train,0.6745769381523132,59.9375,2.185546875,99997,3,1.185546875,,,,,
train,0.8115842938423157,53.125,2.494140625,99994,6,1.4931640625,,,,,
train,0.714138925075531,57.5625,2.66015625,99993,7,1.6552734375,,,,,
train,0.5703898668289185,64.875,2.66015625,99992,6,1.6591796875,,,,,
train,0.728917121887207,57.46875,2.421875,99998,7,1.111328125,,,,,
train,0.8019965887069702,52.09375,2.423828125,99994,5,1.1103515625,,,,,
val,0.6600264310836792,63.5,2.197265625,6,4,1.197265625,0.762149400620781,0.8855371669712747,0.2892799133909311,0.06793297082185745,0.038095347583293915
val,0.6295722126960754,62.59375,2.201171875,6,4,1.201171875,0.7633945499255813,0.9495217430483078,0.3223870652230297,0.10678145289421082,0.09598427265882492
val,0.6577939391136169,61.09375,2.205078125,5,3,1.2060546875,0.7855039656256261,0.9279501072831717,0.3148844093120982,0.12017833441495895,0.13582059741020203
val,0.6796961426734924,60.375,2.193359375,5,3,1.193359375,0.7848290974244588,0.9349182573740005,0.3084006948102466,0.11586741358041763,0.13424457609653473
val,0.6564939022064209,60.875,2.205078125,5,3,1.205078125,0.7840591255056852,0.937340117371539,0.3140816006401792,0.11313778162002563,0.12923598289489746
val,0.8537443280220032,49.8125,2.6484375,4,2,1.6484375,0.820949475343431,0.9169609938799098,0.3209954971753184,0.5996761322021484,0.32152774930000305
val,0.5649778842926025,64.9375,2.654296875,8,4,1.6552734375,0.7477821933093964,0.9347079378409184,0.40038427678736405,0.23363643884658813,0.08584890514612198
val,0.5643223524093628,64.5,2.65234375,9,4,1.65234375,0.747011261001338,0.933537491199303,0.3939945451351775,0.23013736307621002,0.08543597906827927
val,0.6836073398590088,58.65625,2.412109375,13,4,1.0625,0.7653183522246451,0.9091723505724313,0.33334219886380395,0.26958587765693665,0.1069033145904541
val,0.8122066855430603,50.8125,2.404296875,7,3,1.1806640625,0.8129617692207098,0.8278891378795084,0.3306524017458079,0.46660494804382324,0.1475067287683487
val (no noise),0.5883697867393494,65.3125,2.26171875,5,4,1.26171875,0.7755549946827167,0.8855371669712747,0.30836884536328335,0.06563285738229752,0.04172057285904884
val (no noise),0.5615594387054443,64.3125,2.26171875,5,4,1.26171875,0.7755950176821516,0.9495217430483078,0.34090631057841125,0.10613618046045303,0.11019103974103928
val (no noise),0.6193547248840332,61.6875,2.26171875,4,3,1.26171875,0.7991910218724235,0.9279501072831717,0.3323842040645373,0.12148160487413406,0.16496822237968445
val (no noise),0.6142646074295044,62.1875,2.26171875,4,3,1.26171875,0.7991910218724235,0.9349182573740005,0.3323842040645373,0.12148160487413406,0.16496822237968445
val (no noise),0.6139423847198486,61.59375,2.26171875,4,3,1.26171875,0.7991910218724235,0.937340117371539,0.3323842040645373,0.12148160487413406,0.16496822237968445
val (no noise),0.8177692294120789,50.5,2.734375,3,2,1.7333984375,0.8489304557372161,0.9169609938799098,0.3320330404194296,0.6694197654724121,0.329287588596344
val (no noise),0.5497691035270691,64.8125,2.734375,5,4,1.7333984375,0.7755950176821516,0.9347079378409184,0.4242725120688288,0.2917306423187256,0.11019103974103928
val (no noise),0.5452528595924377,65.125,2.734375,5,4,1.7333984375,0.7755950176821516,0.933537491199303,0.4242725120688288,0.2917306423187256,0.11019103974103928
val (no noise),0.6750512719154358,59.1875,2.48828125,5,4,1.1181640625,0.8000995153439161,0.9091723505724313,0.363830792123425,0.30320242047309875,0.07460222393274307
val (no noise),0.811229407787323,51.0,2.48828125,3,3,1.251953125,0.8498051346316655,0.8278891378795084,0.3463317541440985,0.557253360748291,0.1697090119123459
