phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
train,1.6106953620910645,20.109375,1.017578125,100000,10,0.00540924072265625,,,,,
train,1.6104803085327148,20.09375,1.0,100000,1,0.0,,,,,
train,1.6104700565338135,20.1875,1.0,100000,1,0.0,,,,,
train,1.6104376316070557,19.90625,1.0,100000,1,0.0,,,,,
train,1.6104097366333008,20.203125,1.0,100000,1,0.0,,,,,
train,1.6104196310043335,20.265625,1.0,100000,1,0.0,,,,,
train,1.6104103326797485,20.21875,1.0,100000,1,0.0,,,,,
train,1.610379695892334,20.3125,1.0,100000,1,0.0,,,,,
train,1.6104034185409546,20.21875,1.0,100000,1,0.0,,,,,
train,1.6103947162628174,20.390625,1.0,100000,1,0.0,,,,,
val,1.6101900339126587,21.375,1.0,1,1,0.0,1.0,0.4789948948896783,-0.0547495252281364,,
val,1.610339879989624,19.65625,1.0,1,1,0.0,1.0,0.46134712162897784,-0.0547495252281364,,
val,1.6097878217697144,22.890625,1.0,1,1,0.0,1.0,0.34576192656466087,-0.0547495252281364,,
val,1.6101059913635254,20.671875,1.0,1,1,0.0,1.0,0.28935772260605064,-0.0547495252281364,,
val,1.610691785812378,18.453125,1.0,1,1,0.0,1.0,0.2893347483207366,-0.0547495252281364,,
val,1.6103624105453491,19.5625,1.0,1,1,0.0,1.0,0.2645517270855491,-0.0547495252281364,,
val,1.6103498935699463,20.359375,1.0,1,1,0.0,1.0,0.30429219558617177,-0.0547495252281364,,
val,1.6106796264648438,19.5625,1.0,1,1,0.0,1.0,0.36894504914775555,-0.0547495252281364,,
val,1.6103999614715576,20.265625,1.0,1,1,0.0,1.0,0.3089544893807107,-0.0547495252281364,,
val,1.6103779077529907,20.671875,1.0,1,1,0.0,1.0,0.34219181672444765,-0.0547495252281364,,
