epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.976777195930481,50.0625,1.7412109375,96982,10,0.70458984375,,,,,
2,train,0.8284987211227417,56.28125,1.748046875,96819,7,0.73046875,,,,,
3,train,0.8028751015663147,57.90625,1.748046875,96855,8,0.72314453125,,,,,
4,train,0.7520805597305298,61.4375,1.8154296875,96611,9,0.79443359375,,,,,
5,train,0.6157582402229309,69.4375,2.0390625,96041,9,1.02734375,,,,,
6,train,0.5975492000579834,69.375,2.0390625,95959,8,1.02734375,,,,,
7,train,0.8432079553604126,55.40625,1.8349609375,96583,9,0.81640625,,,,,
8,train,0.8736739158630371,53.59375,1.7490234375,96897,6,0.6943359375,,,,,
9,train,0.8311275839805603,55.75,1.748046875,96769,6,0.6806640625,,,,,
10,train,0.8430534601211548,55.6875,1.7490234375,96871,8,0.68115234375,,,,,
1,val,0.906009316444397,53.125,1.751953125,8,4,0.73876953125,0.7850241470948348,0.8791388680995306,0.2574981764041068,0.1420664638280868,0.0147590935230255
2,val,0.8086335062980652,56.34375,1.732421875,12,6,0.716796875,0.7470872071678711,0.8805016744311933,0.2278047668136473,0.1275035440921783,0.0100935492664575
3,val,0.7749378085136414,59.375,1.740234375,14,7,0.72802734375,0.733870637511539,0.8743610540414731,0.221858503578705,0.1389989256858825,0.0094192894175648
4,val,0.6765652894973755,68.375,2.11328125,14,7,1.09765625,0.6707763244754663,0.8346691704697842,0.2064890478143698,0.0858716964721679,0.0338937230408191
5,val,0.5884832739830017,70.25,2.03125,14,7,1.02734375,0.6783719919884759,0.748890199483838,0.2262746722638629,0.0221909414976835,0.0121943978592753
6,val,0.5848320126533508,70.0625,2.107421875,14,7,1.0908203125,0.6717220604686914,0.8648235064850693,0.2448448566505457,0.0147855207324028,0.012295420281589
7,val,0.8689684867858887,53.21875,1.7568359375,7,4,0.7568359375,0.7834034433966404,0.7211358513216415,0.2467557312842522,0.2567616701126098,0.077401079237461
8,val,0.8174432516098022,57.0625,1.75390625,9,4,0.67431640625,0.7597911680618422,0.8172405701533273,0.2571717485396212,0.2239512652158737,0.0720516815781593
9,val,0.7757066488265991,59.28125,1.7490234375,10,5,0.69580078125,0.7538785413132698,0.8520514426350396,0.243010821522755,0.2063192278146743,0.0464428514242172
10,val,0.8897673487663269,51.90625,1.7529296875,8,4,0.67724609375,0.7798807321293114,0.717064148588835,0.2584135934364797,0.1818282008171081,0.0591323375701904
1,val (no noise),0.7924976944923401,55.65625,1.9921875,5,4,0.96875,0.8188130310466215,0.8791388680995306,0.3605843938521593,0.294208824634552,0.0185427125543355
2,val (no noise),0.698024570941925,59.0625,1.9921875,7,6,0.9638671875,0.7804780712705479,0.8805016744311933,0.3331029495973587,0.2549927532672882,0.0123137366026639
3,val (no noise),0.6802533268928528,62.40625,1.9921875,8,7,0.9619140625,0.7677270218989338,0.8743610540414731,0.322940743494587,0.2550389170646667,0.0111712561920285
4,val (no noise),0.564886748790741,72.375,2.486328125,8,7,1.4580078125,0.7298575289698288,0.8346691704697842,0.3304572636654136,0.1286441087722778,0.0433179996907711
5,val (no noise),0.4574158489704132,76.125,2.357421875,9,7,1.3505859375,0.7113345343620305,0.748890199483838,0.3537857203055444,0.0722137466073036,0.0144775910302996
6,val (no noise),0.452866643667221,73.375,2.48828125,8,7,1.4599609375,0.7298522687165474,0.8648235064850693,0.3505023064646214,0.0129455188289284,0.0155314421281218
7,val (no noise),0.7679674029350281,55.25,1.9921875,4,4,0.99169921875,0.8229888960153009,0.7211358513216415,0.3359101909822769,0.4146263003349304,0.1027616932988166
8,val (no noise),0.7031813263893127,61.40625,1.9921875,6,4,0.85400390625,0.7871794520266793,0.8172405701533273,0.3578909801295049,0.3751699328422546,0.0760438218712806
9,val (no noise),0.6761640310287476,61.6875,1.9921875,6,5,0.91748046875,0.7870508006418357,0.8520514426350396,0.3340492249020019,0.3343366980552673,0.0169336609542369
10,val (no noise),0.7443053722381592,55.53125,1.9921875,5,4,0.8505859375,0.81102978500544,0.717064148588835,0.362023749707861,0.3461838364601135,0.072096861898899
