epoch,phase,loss,accuracy,length,lexicon_size,actual_vocab_size,max_rep,redund_msg,alignment,top_sim,pos_dis,bos_dis
1,train,0.6545752882957458,66.4375,2.302734375,99536,11,1.0498046875,,,,,
2,train,0.6262189745903015,60.4375,2.001953125,99766,5,0.95654296875,,,,,
3,train,0.6241657137870789,60.0625,2.001953125,99761,5,0.9560546875,,,,,
4,train,0.6185346245765686,60.25,2.001953125,99735,5,0.95654296875,,,,,
5,train,0.6173167824745178,60.25,2.001953125,99742,5,0.95751953125,,,,,
6,train,0.6897205710411072,57.34375,2.064453125,99754,8,1.017578125,,,,,
7,train,0.8527536988258362,48.75,2.251953125,99756,5,1.20703125,,,,,
8,train,0.8506225943565369,48.9375,2.251953125,99757,4,1.20703125,,,,,
9,train,0.8586951494216919,48.46875,2.25390625,99745,4,1.20703125,,,,,
10,train,0.8508465886116028,48.53125,2.251953125,99740,4,1.20703125,,,,,
1,val,0.6544390320777893,59.46875,2.0234375,8,4,0.97998046875,0.756850004781461,0.902627499879566,0.2882771844688527,0.1370141208171844,0.1313178092241287
2,val,0.6116862893104553,62.1875,2.0234375,8,4,0.9716796875,0.7520420319202145,0.8944536478436445,0.2785458966383652,0.1317908018827438,0.1391706615686416
3,val,0.6180902123451233,60.6875,2.0234375,8,4,0.9677734375,0.7532716072530844,0.9130536729253887,0.2792644569438862,0.1289666444063186,0.1450310498476028
4,val,0.6184801459312439,61.28125,2.0234375,8,4,0.9755859375,0.7558144876615508,0.9098871282585852,0.2877933313910955,0.1378009915351867,0.1336919218301773
5,val,0.6161884069442749,58.96875,2.0234375,8,4,0.97998046875,0.7575023970151871,0.9038105752270482,0.2848636747974299,0.1363437324762344,0.1377357989549636
6,val,0.8486957550048828,48.78125,2.271484375,7,4,1.22265625,0.7933893189056164,0.8600011197844535,0.2725501494141055,0.3279961943626404,0.3692761659622192
7,val,0.8426963090896606,49.09375,2.271484375,7,4,1.2275390625,0.797999596281987,0.8643828211825663,0.2739753972519304,0.3382251858711242,0.3762222826480865
8,val,0.8395171761512756,50.5,2.271484375,7,4,1.2138671875,0.7985053586615879,0.861407368453454,0.2763049744709129,0.3541284203529358,0.4061788022518158
9,val,0.8499001860618591,48.59375,2.271484375,7,4,1.21875,0.7909257180060766,0.8889363529464863,0.2615717789282167,0.3252378404140472,0.3735954761505127
10,val,0.8522996306419373,49.6875,2.271484375,7,4,1.2197265625,0.7926965050776895,0.8932720173484625,0.2659530344912941,0.3158740103244781,0.3735560178756714
1,val (no noise),0.6158836483955383,61.40625,2.0234375,4,3,1.0234375,0.799339956081238,0.902627499879566,0.3197130182942022,0.1795573830604553,0.180343747138977
2,val (no noise),0.5919107794761658,62.90625,2.0234375,4,3,1.0234375,0.799339956081238,0.8944536478436445,0.3197130182942022,0.1795573830604553,0.180343747138977
3,val (no noise),0.5937229990959167,61.6875,2.0234375,4,3,1.0234375,0.799339956081238,0.9130536729253887,0.3197130182942022,0.1795573830604553,0.180343747138977
4,val (no noise),0.5894584655761719,62.6875,2.0234375,4,3,1.0234375,0.799339956081238,0.9098871282585852,0.3197130182942022,0.1795573830604553,0.180343747138977
5,val (no noise),0.5921582579612732,60.28125,2.0234375,4,3,1.0234375,0.799339956081238,0.9038105752270482,0.3197130182942022,0.1795573830604553,0.180343747138977
6,val (no noise),0.8123672008514404,50.40625,2.271484375,3,3,1.2724609375,0.8493674877311927,0.8600011197844535,0.318874588301523,0.5105224847793579,0.6645830273628235
7,val (no noise),0.8101127743721008,50.3125,2.271484375,3,3,1.2724609375,0.8493674877311927,0.8643828211825663,0.318874588301523,0.5105224847793579,0.6645830273628235
8,val (no noise),0.8091604113578796,51.3125,2.271484375,3,3,1.2724609375,0.8493674877311927,0.861407368453454,0.318874588301523,0.5105224847793579,0.6645830273628235
9,val (no noise),0.8085949420928955,50.3125,2.271484375,3,3,1.2724609375,0.8493674877311927,0.8889363529464863,0.318874588301523,0.5105224847793579,0.6645830273628235
10,val (no noise),0.805160641670227,51.71875,2.271484375,3,3,1.2724609375,0.8493674877311927,0.8932720173484625,0.318874588301523,0.5105224847793579,0.6645830273628235
